ingreso_laboral,consumo,OSIG,n_personas,ISR,IVA,Total aportacion,Estado
5224.6211,12522.697,Normativo,655.0,0.0,243.79149,243.79149,Tabasco
7209.4966,10943.317,Normativo,1015.0,0.0,252.57898,252.57898,Tabasco
3339.8743,22493.746,Normativo,1964.0,197.52014,301.25027,498.77042,Tabasco
5248.3081,9335.9883,Normativo,655.0,0.0,322.25687,322.25687,Tabasco
15676.077,25175.99,Normativo,1015.0,2425.29,449.00647,2874.2964,Tabasco
4600.106,9300.0195,Normativo,655.0,0.0,181.05243,181.05243,Tabasco
5580.8164,27319.48,Lesbiana,1692.0,0.0,204.78107,204.78107,Tabasco
5379.3066,21946.621,Normativo,1692.0,0.0,215.41869,215.41869,Tabasco
4690.9482,7416.5215,Normativo,327.0,289.90128,400.38574,690.28699,Tabasco
6261.1904,8002.2588,Normativo,677.0,456.95853,276.21951,733.17804,Tabasco
3655.6389,9695.4238,Normativo,663.0,219.11089,246.54454,465.65543,Tabasco
10495.389,16184.683,Normativo,994.0,1096.41,333.23425,1429.6443,Tabasco
15589.847,19360.998,Normativo,343.0,2401.8684,1045.2168,3447.0852,Tabasco
1254.938,15366.953,Normativo,994.0,0.0,147.08942,147.08942,Tabasco
7702.1255,14105.58,Normativo,685.0,632.87158,486.89197,1119.7635,Tabasco
8430.1758,9923.1299,gay,343.0,0.0,535.70703,535.70703,Tabasco
585.61932,25316.826,Normativo,994.0,11.464,141.40488,152.86888,Tabasco
7837.7935,10161.596,Normativo,685.0,649.43433,350.75452,1000.1888,Tabasco
1995.7921,7840.7539,Normativo,331.0,105.61707,423.28809,528.90515,Tabasco
5658.0815,7596.6074,Normativo,343.0,0.0,410.10791,410.10791,Tabasco
14306.583,24002.191,Normativo,331.0,2053.3115,713.53162,2766.8433,Tabasco
4575.8579,12924.769,Normativo,663.0,0.0,378.18533,378.18533,Tabasco
7943.9663,15034.642,Normativo,1028.0,662.39618,215.11916,877.51532,Tabasco
4414.5054,25443.775,Normativo,1326.0,270.99918,238.29904,509.29822,Tabasco
11893.12,32059.59,Normativo,2055.0,1401.5677,359.22745,1760.7952,Tabasco
11432.336,14428.398,Normativo,343.0,0.0,778.92676,778.92676,Tabasco
14921.904,23923.453,Normativo,663.0,2220.4436,654.93073,2875.3743,Tabasco
18469.262,47633.402,Normativo,1689.0,3183.9678,702.79297,3886.7607,Tabasco
10762.163,16827.73,Normativo,845.0,1154.6532,427.91147,1582.5647,Tabasco
3567.0454,13527.012,Normativo,817.0,0.0,91.201935,91.201935,Tabasco
2895.7979,21438.785,Normativo,1226.0,167.15593,456.92331,624.07922,Tabasco
12827.368,18206.248,bisexual,409.0,1651.5309,630.45343,2281.9844,Tabasco
581.44611,10441.225,Normativo,817.0,11.382306,93.779091,105.1614,Tabasco
1276.7666,10729.273,Normativo,817.0,56.452934,370.34946,426.8024,Tabasco
12036.21,29109.051,Normativo,2112.0,1436.6385,272.20807,1708.8467,Tabasco
7285.8618,10072.944,Normativo,845.0,0.0,196.09961,196.09961,Tabasco
3941.7722,15454.932,Normativo,817.0,0.0,228.65425,228.65425,Tabasco
1094.3359,17160.314,Normativo,1267.0,43.979038,194.45325,238.43228,Tabasco
2114.5452,13841.221,Normativo,817.0,0.0,257.8425,257.8425,Tabasco
5504.2153,21451.084,Normativo,1634.0,364.54504,242.62282,607.16785,Tabasco
8966.167,10301.782,Normativo,422.0,795.6441,556.14844,1351.7925,Tabasco
2465.3542,31693.939,Normativo,1267.0,0.0,368.04498,368.04498,Tabasco
3553.7515,10226.743,gay,1267.0,212.14421,146.32663,358.47083,Tabasco
3492.6794,13891.447,Normativo,1267.0,207.96835,214.26814,422.23651,Tabasco
3987.6299,11728.66,Normativo,1226.0,0.0,146.35793,146.35793,Tabasco
1191.3439,6799.0327,Normativo,526.0,50.612061,367.05029,417.66235,Tabasco
4705.6289,9616.5693,Normativo,526.0,290.90509,272.95282,563.85791,Tabasco
4572.9478,14218.599,Normativo,1578.0,0.0,153.68361,153.68361,Tabasco
6105.7612,23541.26,Normativo,1578.0,0.0,317.86356,317.86356,Tabasco
11312.792,14256.589,Normativo,1087.0,0.0,410.26193,410.26193,Tabasco
1138.4692,10467.345,Normativo,1578.0,46.9967,361.77078,408.76749,Tabasco
3901.1926,7102.1416,Normativo,526.0,235.90089,383.41357,619.31445,Tabasco
1018.2503,11849.029,Normativo,1578.0,38.776604,169.53865,208.31525,Tabasco
6009.0688,10545.354,Normativo,526.0,426.17889,569.29785,995.47675,Tabasco
19118.744,17615.305,Normativo,544.0,3360.3787,950.97266,4311.3516,Tabasco
4588.4028,13313.684,Normativo,2174.0,282.88962,225.59575,508.48535,Tabasco
1450.2781,14082.603,Normativo,1087.0,0.0,232.40431,232.40431,Tabasco
5418.3638,7967.6934,Normativo,1087.0,354.06409,155.11482,509.17889,Tabasco
2276.4827,9581.8184,Normativo,1052.0,0.0,186.53841,186.53841,Tabasco
3758.425,10186.22,Normativo,1578.0,226.13899,217.09798,443.23697,Tabasco
12905.27,15471.803,Normativo,544.0,1672.6903,835.25488,2507.9453,Tabasco
3654.7161,8948.5889,Normativo,1052.0,0.0,104.11386,104.11386,Tabasco
4402.9414,14200.24,Normativo,1506.0,270.2085,203.18031,473.38879,Tabasco
6785.9878,20794.719,Normativo,2076.0,0.0,262.82944,262.82944,Tabasco
1626.5438,17614.221,Normativo,2510.0,80.369324,164.71642,245.08574,Tabasco
1499.0343,20416.092,bisexual,2076.0,71.650726,230.91647,302.5672,Tabasco
6615.2002,9311.7471,Normativo,519.0,0.0,502.70117,502.70117,Tabasco
8204.7607,14705.862,Normativo,1038.0,694.23462,321.94049,1016.1751,Tabasco
6032.416,13431.156,Normativo,1506.0,429.02917,192.17607,621.20526,Tabasco
3121.5757,16958.994,Normativo,2008.0,182.59373,191.8149,374.40863,Tabasco
6242.501,16428.441,Normativo,1506.0,0.0,379.17929,379.17929,Tabasco
6904.8535,13026.608,Normativo,1038.0,535.53857,244.6938,780.23236,Tabasco
2751.4832,16703.396,Normativo,2510.0,157.28827,142.54027,299.82855,Tabasco
852.28918,11076.941,Normativo,1506.0,27.428833,281.01321,308.44205,Tabasco
4162.3853,23808.512,Normativo,2008.0,0.0,423.91766,423.91766,Tabasco
7629.5791,20365.846,Normativo,2510.0,0.0,190.44751,190.44751,Tabasco
13342.401,17073.221,Normativo,1038.0,1791.423,332.38098,2123.804,Tabasco
2263.9585,26021.656,Normativo,2076.0,0.0,255.41762,255.41762,Tabasco
6865.0317,20980.379,Normativo,2008.0,530.677,182.62099,713.29797,Tabasco
8878.7588,27133.918,Normativo,2008.0,0.0,325.52042,325.52042,Tabasco
6947.229,12671.388,Normativo,861.0,540.71191,437.38699,978.09888,Tabasco
9560.4307,16217.76,Normativo,416.0,0.0,875.52637,875.52637,Tabasco
14141.806,28421.613,Normativo,833.0,2008.5552,341.91177,2350.467,Tabasco
1752.3136,18146.604,Normativo,833.0,0.0,187.74248,187.74248,Tabasco
5960.916,18650.359,Normativo,861.0,420.30026,643.76697,1064.0673,Tabasco
10263.437,13478.494,Normativo,861.0,1045.7694,465.24649,1511.0159,Tabasco
8378.2285,18772.861,Normativo,833.0,715.41199,647.99542,1363.4075,Tabasco
12827.239,24868.789,Normativo,833.0,0.0,299.17151,299.17151,Tabasco
7176.2241,22560.332,Normativo,1249.0,568.66821,285.14511,853.81335,Tabasco
11375.413,21371.52,Normativo,2152.0,1288.54,209.77379,1498.3138,Tabasco
3043.447,17333.443,Normativo,1665.0,177.2516,196.05031,373.30191,Tabasco
8938.9873,18446.166,Normativo,1249.0,790.46704,387.9346,1178.4016,Tabasco
6176.0957,22944.316,Normativo,2152.0,446.56995,357.27258,803.84253,Tabasco
610.75409,12869.59,T+,833.0,0.0,152.40541,152.40541,Tabasco
9647.9482,15594.045,Normativo,861.0,925.5072,538.27014,1463.7773,Tabasco
6591.2866,15605.902,Normativo,833.0,497.25754,253.28745,750.54498,Tabasco
4549.8315,24802.57,Normativo,416.0,280.25226,1338.9824,1619.2346,Tabasco
7793.4092,13819.052,Normativo,416.0,644.01575,529.09949,1173.1152,Tabasco
10145.592,14290.099,Normativo,833.0,1020.2965,278.19913,1298.4956,Tabasco
2467.6882,28642.588,Normativo,1681.0,0.0,357.42093,357.42093,Tabasco
1271.1389,10841.919,Normativo,1120.0,56.06813,374.23761,430.30573,Tabasco
5232.5762,25790.758,Normativo,2895.0,331.38263,468.32495,799.70758,Tabasco
12356.178,21572.178,Normativo,579.0,1523.5474,1164.5879,2688.1353,Tabasco
7445.0591,12530.698,Normativo,1158.0,601.48828,243.94714,845.43542,Tabasco
4552.1323,30795.031,Normativo,1737.0,280.40958,440.62241,721.03198,Tabasco
14868.124,32951.57,Normativo,1737.0,2205.8359,471.47858,2677.3145,Tabasco
12051.651,23263.613,Normativo,1737.0,1440.8326,478.98566,1919.8184,Tabasco
1186.1796,14829.458,Normativo,2801.0,50.258949,112.15253,162.41147,Tabasco
1726.8646,11262.656,Normativo,560.0,0.0,608.02148,608.02148,Tabasco
2643.6826,24080.711,bisexual,1681.0,0.0,344.55249,344.55249,Tabasco
3074.9563,16083.441,Normativo,2241.0,179.4061,157.97011,337.37622,Tabasco
10222.738,14686.073,Normativo,1158.0,1036.884,506.92896,1543.813,Tabasco
9687.1563,15205.12,Normativo,1158.0,932.9754,195.34352,1128.319,Tabasco
2637.9885,15871.43,Normativo,1681.0,149.52794,200.60258,350.13052,Tabasco
4328.9556,9703.2744,Lesbiana,560.0,0.0,336.00891,336.00891,Tabasco
6371.7964,25080.354,Normativo,1158.0,470.46161,865.71515,1336.1768,Tabasco
3133.7251,7449.8491,Normativo,590.0,183.42447,402.18506,585.6095,Tabasco
11702.002,14303.446,Normativo,590.0,1359.8422,772.18066,2132.0229,Tabasco
3117.519,12028.998,Normativo,1141.0,182.31636,185.72919,368.04553,Tabasco
2662.9063,14127.425,Normativo,1141.0,151.23172,126.7371,277.96881,Tabasco
2816.2371,20552.602,Normativo,1141.0,0.0,709.42767,709.42767,Tabasco
1222.8099,7656.2891,Normativo,571.0,52.763588,413.32959,466.09317,Tabasco
6635.9941,17371.432,Normativo,1769.0,502.71555,440.69952,943.41504,Tabasco
2131.0269,22678.684,Normativo,1179.0,114.86388,254.938,369.80188,Tabasco
8987.3467,17233.625,Normativo,2359.0,799.67834,137.72379,937.4021,Tabasco
5842.1948,20717.604,Normativo,571.0,405.80646,1118.4531,1524.2595,Tabasco
4531.8672,11682.085,Normativo,1712.0,279.02393,192.78867,471.81259,Tabasco
8582.1133,14663.368,Normativo,1769.0,740.3028,176.05237,916.35516,Tabasco
2642.9641,26423.514,Normativo,1141.0,149.86815,428.85953,578.72766,Tabasco
9987.1982,10442.075,bisexual,590.0,990.12628,563.72266,1553.8489,Tabasco
20691.703,29682.057,Normativo,1712.0,3787.6221,868.51184,4656.1338,Tabasco
16421.951,29134.313,Normativo,571.0,2627.8826,1572.834,4200.7168,Tabasco
2231.6072,13039.514,Normativo,2157.0,121.74117,127.99023,249.73141,Tabasco
4301.7822,5853.8135,Normativo,539.0,263.29163,316.02197,579.3136,Tabasco
6129.6484,7404.8955,Normativo,539.0,0.0,399.7583,399.7583,Tabasco
1081.8658,7311.2446,Normativo,522.0,43.126381,394.70215,437.82852,Tabasco
4367.6714,12492.441,Normativo,1565.0,0.0,141.55878,141.55878,Tabasco
4157.8384,7061.4546,Normativo,522.0,253.44931,381.21729,634.66663,Tabasco
9359.1533,13549.496,Normativo,1079.0,870.49866,467.69727,1338.1959,Tabasco
5865.1006,10196.863,Normativo,522.0,408.60284,353.10095,761.7038,Tabasco
7421.7451,12958.55,Normativo,1618.0,598.64209,205.93941,804.58148,Tabasco
21017.098,31409.184,Normativo,1044.0,3876.0049,611.47284,4487.4775,Tabasco
4320.853,14929.398,Normativo,1565.0,264.59561,213.61331,478.20892,Tabasco
8323.2021,19711.41,Normativo,1565.0,708.69427,282.03522,990.72949,Tabasco
3868.7708,16850.371,Normativo,2609.0,0.0,172.57257,172.57257,Tabasco
11167.245,15108.858,Normativo,1079.0,1243.0922,434.78738,1677.8795,Tabasco
2404.3896,9316.0557,Normativo,1044.0,133.55536,181.36481,314.92017,Tabasco
3353.4656,11719.644,Normativo,1044.0,198.44945,129.90117,328.35062,Tabasco
5396.1309,13888.412,Normativo,1618.0,351.34982,352.33804,703.68787,Tabasco
10939.867,15347.927,Normativo,1079.0,1193.4502,529.77454,1723.2247,Tabasco
4438.6577,12901.539,Normativo,1565.0,0.0,184.59818,184.59818,Tabasco
6582.21,12553.253,Normativo,1044.0,496.14941,207.16541,703.31482,Tabasco
4776.3599,6185.2964,Normativo,668.0,295.74136,333.91699,629.65833,Tabasco
22718.871,33774.656,Normativo,2586.0,4340.1719,382.00854,4722.1807,Tabasco
16803.006,28933.383,Normativo,2004.0,2731.3838,640.15912,3371.543,Tabasco
2269.7312,14616.931,Normativo,1293.0,124.34794,194.85768,319.20563,Tabasco
14119.8,21555.33,Normativo,2004.0,2002.578,546.84106,2549.4189,Tabasco
10774.988,16511.797,Normativo,1336.0,1157.4531,361.47623,1518.9293,Tabasco
1356.473,10358.028,Normativo,1939.0,0.0,129.25414,129.25414,Tabasco
2520.7751,15162.967,Normativo,1939.0,0.0,250.23351,250.23351,Tabasco
1858.2958,15710.338,Normativo,1293.0,96.215599,129.52463,225.74023,Tabasco
6039.8052,8996.0234,Normativo,1293.0,0.0,175.13435,175.13435,Tabasco
2365.8896,11967.309,Normativo,2586.0,130.92288,103.34068,234.26357,Tabasco
7079.561,12320.914,otro,646.0,556.86731,665.15234,1222.0197,Tabasco
2984.6736,16419.193,Normativo,1939.0,173.23293,190.66736,363.90027,Tabasco
8241.0088,9038.8311,Normativo,668.0,0.0,487.9668,487.9668,Tabasco
4132.0117,13920.018,Normativo,1939.0,0.0,141.32562,141.32562,Tabasco
5119.5264,9873.2959,Normativo,646.0,319.20575,270.70422,589.90997,Tabasco
9103.4404,29560.971,Normativo,1939.0,821.79144,422.96481,1244.7562,Tabasco
19595.754,24540.939,Normativo,2004.0,0.0,450.47922,450.47922,Tabasco
1920.5917,23915.85,otro,1293.0,0.0,227.74815,227.74815,Tabasco
5183.5894,19239.199,Normativo,1293.0,325.40219,614.2168,939.61902,Tabasco
2737.5601,23284.301,Lesbiana,2298.0,0.0,189.30786,189.30786,Tabasco
8863.6172,13686.707,Normativo,1781.0,0.0,195.8325,195.8325,Tabasco
11805.115,19984.623,Normativo,1781.0,1382.3542,285.94452,1668.2988,Tabasco
1120.0938,11464.066,bisexual,1149.0,0.0,135.76083,135.76083,Tabasco
1459.1188,7090.5825,Normativo,594.0,68.921455,382.78955,451.711,Tabasco
15497.182,24686.773,Normativo,1149.0,2376.699,480.60101,2857.3,Tabasco
12778.032,26153.783,Normativo,2375.0,0.0,345.38397,345.38397,Tabasco
12544.363,24784.553,Normativo,2375.0,1574.6619,629.35547,2204.0173,Tabasco
1152.9736,8993.6221,Normativo,1149.0,47.988457,115.54298,163.53143,Tabasco
15326.732,18405.955,Normativo,1781.0,2330.4019,391.5123,2721.9141,Tabasco
1538.8906,13373.95,Normativo,1781.0,0.0,149.95967,149.95967,Tabasco
4837.6934,12598.802,Normativo,1723.0,0.0,213.81776,213.81776,Tabasco
2889.3682,13175.725,Normativo,1187.0,166.71629,217.43799,384.1543,Tabasco
3736.2212,14349.675,Normativo,1723.0,0.0,295.45261,295.45261,Tabasco
4001.7747,19465.734,Normativo,2969.0,242.77827,164.81961,407.5979,Tabasco
5770.4321,12950.203,Normativo,2375.0,397.04547,131.26048,528.30597,Tabasco
2399.1968,13691.004,Normativo,1781.0,133.2003,374.42664,507.62695,Tabasco
19693.973,35466.098,Normativo,1187.0,3516.6206,1224.2073,4740.8281,Tabasco
9225.5557,14676.899,Normativo,574.0,845.05151,530.34924,1375.4008,Tabasco
12912.819,22673.053,Normativo,2375.0,1674.741,245.32588,1920.0669,Tabasco
2300.2949,18541.814,Normativo,1907.0,126.43777,192.41977,318.85754,Tabasco
946.14734,9604.7822,Normativo,636.0,33.846485,518.52051,552.367,Tabasco
5599.2891,6929.6694,Normativo,657.0,0.0,374.10254,374.10254,Tabasco
8260.8516,14368.649,Normativo,2627.0,701.08234,162.51689,863.59924,Tabasco
3628.6304,10902.457,Normativo,1907.0,217.26414,156.14157,373.4057,Tabasco
437.55115,14188.461,Normativo,1907.0,8.5654383,89.533516,98.098953,Tabasco
1654.7125,8586.7041,Normativo,1271.0,0.0,167.16563,167.16563,Tabasco
12546.78,15777.97,Normativo,636.0,1575.3184,851.78418,2427.1025,Tabasco
3391.2568,13726.184,Normativo,1271.0,201.03348,128.95198,329.98547,Tabasco
3300.467,7603.9126,Normativo,636.0,194.82562,410.50195,605.32758,Tabasco
11235.621,18287.316,Normativo,636.0,1258.0201,987.25195,2245.272,Tabasco
1255.47,14666.515,Normativo,3178.0,54.996754,137.15129,192.14804,Tabasco
3517.8149,25769.893,Normativo,636.0,0.0,1391.2051,1391.2051,Tabasco
7646.9658,15622.534,Normativo,636.0,626.13757,361.35071,987.48828,Tabasco
7558.0269,16777.785,Normativo,3284.0,615.27966,143.17503,758.45471,Tabasco
9908.6846,11474.442,Normativo,657.0,975.17126,619.45508,1594.6263,Tabasco
10551.317,14638.0,Normativo,1314.0,0.0,284.97226,284.97226,Tabasco
4309.4849,10350.943,Normativo,1086.0,263.8183,184.60612,448.42444,Tabasco
11112.08,21604.566,Normativo,1086.0,1231.0483,350.64685,1581.6952,Tabasco
8538.6123,15467.669,Normativo,1630.0,0.0,221.31494,221.31494,Tabasco
2202.4968,12629.218,Normativo,1086.0,0.0,245.86537,245.86537,Tabasco
2227.2776,11393.313,Normativo,2173.0,0.0,103.73876,103.73876,Tabasco
2596.8953,14117.313,gay,1684.0,146.71815,201.99359,348.71173,Tabasco
1590.9211,13429.927,Normativo,543.0,77.933578,725.02344,802.95703,Tabasco
8651.9043,29651.725,Normativo,2173.0,0.0,288.35291,288.35291,Tabasco
13062.902,29009.332,Normativo,2246.0,1715.5061,581.75629,2297.2625,Tabasco
3249.0471,7525.3452,Normativo,561.0,0.0,406.26074,406.26074,Tabasco
2574.8428,8150.7856,Normativo,543.0,0.0,440.02539,440.02539,Tabasco
4633.0215,7120.1221,Normativo,543.0,285.94046,384.38428,670.32471,Tabasco
5986.0303,13123.406,Normativo,1123.0,0.0,255.48608,255.48608,Tabasco
3661.5129,12139.065,Normativo,543.0,219.51253,438.64456,658.1571,Tabasco
3926.0574,23531.943,Normativo,2173.0,0.0,266.15829,266.15829,Tabasco
1973.047,31603.965,Normativo,2173.0,104.06184,202.75481,306.81665,Tabasco
2657.2664,15966.128,bisexual,1086.0,0.0,259.13376,259.13376,Tabasco
6121.0244,9461.0723,Normativo,543.0,0.0,510.76172,510.76172,Tabasco
6882.3779,10823.81,Normativo,979.0,532.79468,130.21027,663.00494,Tabasco
1288.7032,15189.156,Normativo,1468.0,57.269112,95.848122,153.11723,Tabasco
5907.3545,16019.748,Normativo,1468.0,0.0,329.83865,329.83865,Tabasco
3674.665,28025.664,Normativo,1957.0,220.4118,244.43518,464.84698,Tabasco
11420.576,21396.318,Normativo,1517.0,1298.4003,542.80719,1841.2075,Tabasco
3952.969,9329.6191,Normativo,1957.0,239.44115,143.98657,383.42773,Tabasco
8944.9014,15796.35,Normativo,1468.0,791.59351,226.01779,1017.6113,Tabasco
1412.5319,6347.7114,Normativo,489.0,65.736023,342.68555,408.42157,Tabasco
9006.1758,16360.599,Normativo,1517.0,803.26483,447.4353,1250.7002,Tabasco
3070.7234,12779.422,Normativo,979.0,0.0,248.78937,248.78937,Tabasco
3891.7549,16237.896,Normativo,489.0,0.0,353.18826,353.18826,Tabasco
9286.8965,14857.258,Normativo,979.0,856.73547,512.83832,1369.5737,Tabasco
5753.8335,10922.487,Normativo,1517.0,395.0191,156.28134,551.30042,Tabasco
17149.764,24241.492,Normativo,1011.0,2825.5693,836.76044,3662.3298,Tabasco
7065.124,8605.6514,Normativo,506.0,0.0,464.58154,464.58154,Tabasco
6673.9399,21870.227,Normativo,979.0,0.0,354.95856,354.95856,Tabasco
6388.1997,12713.979,T+,2529.0,472.46414,118.89246,591.35663,Tabasco
7520.4961,27100.068,Normativo,979.0,610.69781,306.28836,916.98621,Tabasco
1971.5347,12357.057,Normativo,1779.0,0.0,138.27504,138.27504,Tabasco
5822.4194,13313.861,Normativo,1379.0,0.0,298.9841,298.9841,Tabasco
4137.147,10418.581,Normativo,1334.0,252.03452,149.07149,401.10602,Tabasco
2743.8977,12152.024,bisexual,1379.0,0.0,136.25856,136.25856,Tabasco
8201.4541,12001.924,Normativo,919.0,693.83093,208.27118,902.10211,Tabasco
2458.2705,11735.002,Normativo,1334.0,137.23952,140.89359,278.13312,Tabasco
2673.8596,15446.626,Normativo,1334.0,151.98067,119.9178,271.89847,Tabasco
6154.7241,15323.117,Normativo,1379.0,443.96085,177.93932,621.90015,Tabasco
6954.8633,12274.434,Normativo,889.0,541.64392,124.82664,666.47058,Tabasco
3433.8025,6265.2153,Normativo,460.0,203.94258,338.23193,542.1745,Tabasco
5171.2314,15980.652,gay,1379.0,323.89352,228.65471,552.54822,Tabasco
1042.4579,11296.147,Normativo,1779.0,40.43182,75.992126,116.42395,Tabasco
7972.6128,9863.4287,gay,919.0,0.0,233.13634,233.13634,Tabasco
1696.775,4721.4287,Normativo,445.0,85.171455,254.88916,340.06061,Tabasco
7663.1626,10387.101,Normativo,919.0,0.0,202.21561,202.21561,Tabasco
394.88779,9977.9561,Normativo,1592.0,7.7302666,51.085098,58.815365,Tabasco
2320.2517,10303.889,Normativo,531.0,127.80234,195.86681,323.66913,Tabasco
1242.1285,9223.9258,Normativo,1061.0,54.084518,83.86068,137.94519,Tabasco
1405.8289,6416.8169,Normativo,531.0,0.0,222.20398,222.20398,Tabasco
8829.3428,13969.288,Normativo,1061.0,770.48523,200.34636,970.8316,Tabasco
2503.8049,9967.3486,Normativo,2653.0,0.0,33.608433,33.608433,Tabasco
2744.96,7951.0425,Normativo,1097.0,156.84222,274.45154,431.29376,Tabasco
5089.5693,10135.36,Normativo,531.0,317.15738,388.05963,705.21704,Tabasco
1868.2982,21995.0,Normativo,2122.0,96.899536,157.98573,254.88527,Tabasco
1520.1429,7750.7769,Normativo,531.0,73.094048,318.92581,392.01987,Tabasco
1720.2592,7500.1377,Normativo,1061.0,86.777206,146.0125,232.7897,Tabasco
2381.9993,10614.912,Normativo,531.0,0.0,221.17049,221.17049,Tabasco
741.64691,19798.006,Normativo,1097.0,19.863548,310.7883,330.65186,Tabasco
3798.175,13693.521,Normativo,3183.0,0.0,98.683838,98.683838,Tabasco
2426.2375,10528.226,Normativo,1061.0,135.04924,140.35132,275.40057,Tabasco
2357.5049,14186.041,Normativo,1061.0,130.34956,310.56073,440.91028,Tabasco
3697.3579,9726.9131,Normativo,1097.0,221.96347,152.69252,374.65601,Tabasco
3029.3931,9701.04,Normativo,1097.0,176.29065,334.8573,511.14795,Tabasco
8340.2158,11365.188,Normativo,1097.0,0.0,168.14673,168.14673,Tabasco
4847.6538,12813.842,Normativo,1645.0,0.0,153.72527,153.72527,Tabasco
1305.4845,10146.729,Normativo,826.0,0.0,90.813179,90.813179,Tabasco
5918.4326,8977.6787,Normativo,854.0,415.11377,242.33301,657.44678,Tabasco
1863.0031,5246.5127,Normativo,427.0,96.537468,283.23633,379.7738,Tabasco
5335.5698,6568.0972,Normativo,427.0,343.95636,354.58301,698.53937,Tabasco
5516.2373,13325.188,Normativo,1708.0,366.01273,85.039658,451.05237,Tabasco
1601.6946,15719.919,otro,2065.0,78.670227,88.650833,167.32106,Tabasco
4264.6704,14558.911,Normativo,1239.0,260.75406,143.13483,403.88889,Tabasco
